"","LATITUDE","LONGITUDE","NewRegion","zone","FULLREEF_ID","REEF","REEF_SITE_NO","Date","Year","time","ACTO_score","ACBX_score","CBRN_score","MSE_score","COTS_exp","TCI3_COTS","TCI5_COTS","COVER.HC","ACBX","ACTO","MSE","CBRN","Cycl_impact","Cycl_exp","TCI3_cycl","TCI5_cycl","TCI3_dhw","TCI5_dhw","DHW_exp","CIacute","TCI3","TCI5","REEF_NAME","SHELF","Dist.coast","Dist.barr","Rel.Dist.shelf","sedWQI","newTCI","Mud","Chla","DINe","Sal","PAR","tot_discharge","Rivinf","DINriv","DHWpa","Cyclpa","COTSpa","LAT","LON","lagDHW","lagCOTS","lagCycl","lagCIacute"
"31",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",1999-01-29,1999,19990129,0.500023277931285,0.401922210231573,0.424532902683619,0.469615719563003,0,0,0,36.391888011486,0.706091682904317,10.3308686288586,11.0501794687724,8.06710081017332,1,0,1,1,0,1,0,1,1,2,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,1,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,4994085.16,1016.23532508699,0.00348398613480622,"0","1","0",-16.03838333,145.8687667,0,0,0,0
"32",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",2000-01-24,2000,20000124,0.484492596174153,0.514182768035832,0.271199448842474,0.354402505622888,0,0,0,39.6494728621632,4.23961436194939,11.4895093062606,11.5096930142615,7.6837842360685,1,0,2,2,0,0,0.47,1,2,2,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,1,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,12483062.64,2540.15076107386,0.00870846526727579,"0","1","0",-16.03838333,145.8687667,0,0,0,1
"33",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",2001-01-29,2001,20010129,0.65571360124874,0.315205780075359,0.217476656321094,0.483522004498311,0,0,0,39.2747694516539,3.76945165387376,12.9686067701143,8.58037992158595,7.05286505789018,0,0,1,2,0,0,0,0,1,2,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,0,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,7763963.75,1579.87178285219,0.00541631573942525,"0","0","0",-16.03838333,145.8687667,0.47,0,0,1
"34",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",2001-09-15,2001,20010915,0.65571360124874,0.315205780075359,0.217476656321094,0.483522004498311,0,0,0,41,2.3,16.3,10.8,7.8,0,0,0,2,0,0,1.26,0,0,2,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,0,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,7763963.75,1579.87178285219,0.00541631573942525,"0","0","0",-16.03838333,145.8687667,0,0,0,0
"35",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",2002-10-26,2002,20021026,0.45571360124874,0.4,0.113665901982385,0.483522004498311,0,0,0,36.8,4.1,14.7,8.2,6.7,0,0,0,1,1,1,3.24,1,1,2,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,1,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,4274379.58,869.78403108098,0.00298190333454763,"1","0","0",-16.03838333,145.8687667,1.26,0,0,0
"36",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",2004-01-06,2004,20040106,0.335149405386772,0.372515089717658,0.247902981764416,0.333333333333333,0,0,0,33.6163459948178,4.47805832736093,9.89164231765809,10.2364738960251,6.77461822592205,0,0,0,0,1,1,0.45,0,1,1,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,0,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,1288622.5,262.218937652619,0.00089897203975579,"0","0","0",-16.03838333,145.8687667,3.24,0,0,1
"37",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",2005-01-28,2005,20050128,0,0.372515089717658,0.355820604286435,0.217300908449654,0,0,0,39.4266331658291,3.80301507537688,7.80854271356784,13.1035175879397,10.6105527638191,0,0,0,0,1,1,2.22,0,1,1,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,0,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,4058226.43,825.799505462913,0.00283111003538116,"0","0","0",-16.03838333,145.8687667,0.45,0,0,0
"38",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",2005-10-19,2005,20051019,0,0.372515089717658,0.355820604286435,0.217300908449654,0,0,0,32.9686868686869,2.50606060606061,5.51414141414141,13.1282828282828,8.71111111111111,0,0,0,0,0,1,0.15,0,0,1,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,0,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,4058226.43,825.799505462913,0.00283111003538116,"0","0","0",-16.03838333,145.8687667,2.22,0,0,0
"39",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",2007-01-08,2007,20070108,0,0.163353452956877,0.474427472381913,0.434601816899309,0,0,0,23.4,2.4,3.7,8.8,7.1,0,0,0,0,0,1,0.14,0,0,1,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,0,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,8638544.31,1757.83824342139,0.00602644280918692,"0","0","0",-16.03838333,145.8687667,0.15,0,0,0
"40",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",2008-04-27,2008,20080427,0.172796963681334,0,0.475316266212766,0.434601816899309,0,0,0,30.1,2.3,5.3,13,7.3,0,0,0,0,0,0,0.15,0,0,0,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,0,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,27027522.93,5499.77076303294,0.0188550079002411,"0","0","0",-16.03838333,145.8687667,0.14,0,0,0
